timetag,open,high,low,close,volumn,amount
20180718,2801.78,2818.39,2786.04,2787.26,120961167.0,138557145088.00
20180719,2791.02,2805.01,2764.49,2772.55,114486497.0,129374568448.00
20180720,2769.75,2837.86,2753.84,2829.27,145907692.0,155661123584.00
20180723,2815.20,2863.57,2809.62,2859.54,173382799.0,186996850688.00
20180724,2862.27,2911.47,2862.27,2905.56,229578301.0,228701880320.00
20180725,2911.45,2912.31,2894.04,2903.65,167800207.0,166412075008.00
20180726,2905.79,2915.30,2875.70,2882.22,168428206.0,157496688640.00
20180727,2879.69,2889.69,2864.11,2873.59,146371615.0,132419371008.00
20180730,2871.94,2896.01,2850.30,2869.05,151652250.0,145988583424.00
20180731,2866.90,2884.68,2854.32,2876.40,118931118.0,119528767488.00
20180801,2882.51,2897.40,2823.93,2824.53,149514353.0,151692869632.00
20180802,2815.34,2815.34,2726.48,2768.02,174179000.0,169769320448.00
20180803,2763.40,2777.66,2740.43,2740.44,127006362.0,129134690304.00
20180806,2736.53,2760.47,2692.32,2705.16,129753057.0,132993802240.00
20180807,2711.74,2779.37,2696.04,2779.37,149579745.0,147259490304.00
20180808,2771.13,2779.91,2741.07,2744.07,147688714.0,139969757184.00
20180809,2729.58,2801.66,2726.22,2794.38,151660329.0,151079878656.00
20180810,2791.40,2806.11,2777.51,2795.31,121532232.0,123112595456.00
20180813,2769.02,2789.80,2742.56,2785.87,127532237.0,129460543488.00
20180814,2780.74,2789.44,2766.57,2780.97,109571072.0,112465395712.00
20180815,2777.25,2777.70,2721.24,2723.26,116161792.0,118707675136.00
20180816,2691.43,2732.95,2672.74,2705.19,120277883.0,117580996608.00
20180817,2723.89,2730.33,2665.59,2668.97,112445297.0,115499393024.00
20180820,2673.07,2698.47,2653.11,2698.47,110784164.0,114047614976.00
20180821,2700.34,2739.17,2696.29,2733.83,113586842.0,122260217856.00
20180822,2731.96,2731.96,2709.06,2714.61,93664645.0,98463973376.00
20180823,2714.87,2736.01,2700.80,2724.62,98446469.0,107826020352.00
20180824,2717.08,2748.82,2705.32,2729.43,100516270.0,102665797632.00
20180827,2736.32,2780.90,2736.32,2780.90,132762583.0,141429686272.00
20180828,2782.29,2791.39,2769.40,2777.98,118749368.0,125118578688.00
20180829,2774.86,2778.54,2762.35,2769.30,100156928.0,101220663296.00
20180830,2769.33,2780.53,2736.35,2737.74,106060943.0,106400399360.00
20180831,2730.11,2744.63,2710.54,2725.25,109758740.0,114813353984.00
20180903,2716.40,2722.85,2692.36,2720.73,102213007.0,104817688576.00
20180904,2720.65,2756.61,2712.38,2750.58,109010309.0,113708883968.00
20180905,2741.38,2745.47,2704.34,2704.34,105002271.0,107269447680.00
20180906,2697.58,2719.41,2683.74,2691.59,99017830.0,106266083328.00
20180907,2696.68,2728.55,2683.72,2702.30,107523297.0,113840070656.00
20180910,2698.01,2703.43,2667.32,2669.48,103559168.0,102860718080.00
20180911,2668.49,2680.57,2652.70,2664.80,99865948.0,96884580352.00
20180912,2659.74,2672.07,2647.17,2656.11,90026762.0,93448208384.00
20180913,2679.21,2689.06,2653.19,2686.58,107335014.0,112464142336.00
20180914,2688.78,2694.92,2675.29,2681.64,100005007.0,104992358400.00
20180917,2671.29,2671.29,2647.91,2651.79,88238889.0,86962601984.00
20180918,2644.30,2700.19,2644.30,2699.95,115767992.0,113031888896.00
20180919,2694.80,2746.08,2690.99,2730.85,141550316.0,140107005952.00
20180920,2732.17,2743.96,2724.08,2729.24,111387464.0,104875868160.00
20180921,2733.87,2797.49,2722.03,2797.49,158016645.0,148976353280.00
20180925,2775.07,2790.03,2771.16,2781.14,111983176.0,108528050176.00
20180926,2785.32,2827.34,2783.34,2806.81,139567708.0,145058775040.00
20180927,2805.79,2810.51,2786.32,2791.78,123997696.0,123447713792.00
20180928,2794.26,2821.76,2791.84,2821.35,134290452.0,125369991168.00
20181008,2768.21,2771.94,2710.18,2716.51,149501389.0,141531545600.00
20181009,2713.73,2734.31,2711.20,2721.01,116771901.0,110292459520.00
20181010,2723.72,2743.55,2703.06,2725.84,113485732.0,111312453632.00
20181011,2643.07,2661.29,2560.32,2583.46,197150700.0,170057760768.00
20181012,2574.04,2615.92,2536.66,2606.91,170081638.0,142803206144.00
20181015,2605.91,2611.97,2564.74,2568.10,118576200.0,105214738432.00
20181016,2567.76,2597.72,2536.44,2546.33,119419146.0,106792247296.00
20181017,2574.31,2582.55,2517.57,2561.61,129953997.0,117388353536.00
20181018,2544.91,2544.91,2485.62,2486.42,125428511.0,106576764928.00
20181019,2460.08,2553.39,2449.20,2550.47,147323556.0,130095923200.00
20181022,2565.64,2675.41,2565.64,2654.88,211888456.0,197309808640.00
20181023,2652.65,2659.81,2583.26,2594.83,178343547.0,166919405568.00
20181024,2579.97,2640.40,2577.77,2603.30,160060406.0,142082162688.00
20181025,2540.93,2606.10,2531.53,2603.80,162032978.0,137630187520.00
20181026,2610.90,2626.12,2580.84,2598.85,158936115.0,133415493632.00
20181029,2593.59,2595.54,2529.19,2542.10,134241925.0,122500038656.00
20181030,2538.57,2586.92,2521.78,2568.05,166682307.0,152385929216.00
20181031,2573.01,2612.92,2567.03,2602.78,180550349.0,154894729216.00
20181101,2617.03,2636.80,2603.65,2606.24,200903926.0,180253802496.00
20181102,2649.25,2676.48,2628.87,2676.48,225026929.0,207861563392.00
20181105,2665.43,2673.19,2639.27,2665.43,193760092.0,168588918784.00
20181106,2660.72,2660.86,2635.32,2659.36,163669484.0,138800939008.00
20181107,2659.84,2675.68,2639.25,2641.34,173201981.0,147261816832.00
20181108,2660.09,2662.37,2632.30,2635.63,159635487.0,128668819456.00
20181109,2621.24,2621.24,2598.16,2598.87,152446310.0,121260490752.00
20181112,2593.20,2631.17,2590.21,2630.52,175031316.0,142351433728.00
20181113,2600.50,2666.49,2597.35,2654.88,249282437.0,189607231488.00
20181114,2648.31,2658.31,2627.96,2632.24,238449357.0,176970432512.00
20181115,2632.14,2668.17,2631.89,2668.17,207848714.0,171882496000.00
20181116,2669.78,2695.57,2657.03,2679.11,242198856.0,204983599104.00
20181119,2681.90,2703.51,2674.18,2703.51,231662817.0,196562714624.00
20181120,2684.29,2690.83,2643.36,2645.85,215891313.0,180870414336.00
20181121,2619.82,2653.80,2617.78,2651.51,182596444.0,149375778816.00
20181122,2655.90,2658.00,2634.48,2645.43,149309061.0,125570170880.00
20181123,2640.67,2642.04,2577.35,2579.48,191474545.0,149975646208.00
20181126,2580.84,2595.00,2568.03,2575.81,134314537.0,108158091264.00
20181127,2585.83,2592.53,2566.17,2574.68,123658435.0,102226558976.00
20181128,2575.45,2601.96,2561.56,2601.74,145963469.0,119578492928.00
20181129,2613.78,2617.55,2567.44,2567.44,157168742.0,129472446464.00
20181130,2564.56,2590.21,2555.32,2588.19,139329024.0,112219824128.00
20181203,2647.13,2665.30,2629.18,2654.80,207478948.0,187831795712.00
20181204,2651.56,2666.08,2644.90,2665.96,167940557.0,144143400960.00
20181205,2629.83,2660.39,2625.91,2649.80,154502052.0,133730205696.00
20181206,2629.82,2633.68,2603.13,2605.18,141661655.0,129092976640.00
20181207,2609.34,2614.58,2599.28,2605.89,109074995.0,97727660032.00
20181210,2589.19,2599.76,2576.24,2584.58,113199667.0,99148144640.00
20181211,2587.01,2596.15,2583.20,2594.09,101304361.0,85404123136.00
20181212,2608.11,2610.01,2595.07,2602.15,103518300.0,88998199296.00
20181213,2607.14,2645.84,2599.46,2634.05,150738115.0,132396105728.00
20181214,2627.28,2629.16,2593.74,2593.74,145942487.0,123724988416.00
20181217,2587.26,2598.97,2573.87,2597.97,117363251.0,102960848896.00
20181218,2583.63,2599.15,2563.57,2576.65,117033370.0,99306536960.00
20181219,2578.68,2579.87,2547.08,2549.56,107661793.0,93713178624.00
20181220,2544.51,2554.86,2516.02,2536.27,120566497.0,103504986112.00
20181221,2526.55,2527.43,2498.15,2516.25,115671204.0,101360623616.00
20181224,2506.74,2529.44,2500.44,2527.01,97339853.0,85760933888.00
20181225,2503.95,2513.96,2462.84,2504.82,140670556.0,114766012416.00
20181226,2501.12,2513.83,2492.08,2498.29,108799631.0,93989535744.00
20181227,2527.72,2532.00,2483.09,2483.09,135406848.0,112479764480.00
20181228,2483.62,2505.11,2478.32,2493.90,119245251.0,105980854272.00
20190102,2497.88,2500.28,2456.42,2465.29,109932012.0,97592573952.00
20190103,2461.78,2488.48,2455.93,2464.36,124397496.0,106922786816.00
20190104,2446.02,2515.32,2440.91,2514.87,168877670.0,139298668544.00
20190107,2528.70,2536.98,2515.51,2533.09,177305006.0,145513234432.00
20190108,2530.30,2531.34,2520.16,2526.46,158099180.0,123379040256.00
20190109,2536.42,2574.41,2536.16,2544.34,191887933.0,160812531712.00
20190110,2543.85,2551.83,2531.66,2535.10,159874324.0,132692328448.00
20190111,2539.55,2554.79,2533.36,2553.83,149444096.0,122375659520.00
20190114,2553.33,2556.29,2533.01,2535.76,144825467.0,116243415040.00
20190115,2537.37,2571.50,2532.43,2570.34,160265533.0,137374982144.00
20190116,2569.07,2574.24,2563.01,2570.42,149301535.0,126876311552.00
20190117,2573.58,2582.56,2557.71,2559.64,162468137.0,127546130432.00
20190118,2567.74,2598.88,2565.90,2596.01,190767227.0,151270424576.00
20190121,2599.06,2618.98,2599.06,2610.51,163425116.0,139915493376.00
20190122,2609.64,2609.64,2573.06,2579.70,152537774.0,122995433472.00
20190123,2575.26,2589.51,2572.41,2581.00,131426796.0,105101320192.00
20190124,2584.65,2597.29,2569.70,2591.69,154042051.0,131575037952.00
20190125,2596.26,2617.00,2595.63,2601.72,159394028.0,135415169024.00
20190128,2615.71,2630.32,2591.10,2596.98,146981765.0,127465635840.00
20190129,2592.36,2601.74,2559.98,2594.25,155581112.0,126749048832.00
20190130,2584.75,2598.82,2575.41,2575.58,120502569.0,101103927296.00
20190131,2581.33,2606.63,2571.58,2584.57,154303867.0,126013243392.00
20190201,2597.78,2618.48,2590.55,2618.23,131986852.0,111522627584.00
20190211,2613.17,2654.10,2613.17,2653.90,154898862.0,137307193344.00
20190212,2654.03,2674.48,2648.83,2671.89,184101171.0,156741533696.00
20190213,2674.52,2727.07,2666.52,2721.07,243794002.0,207125315584.00
20190214,2715.54,2729.45,2707.49,2719.70,197037343.0,170330832896.00
20190215,2712.79,2715.63,2679.78,2682.39,196004270.0,169823256576.00
20190218,2699.82,2754.36,2699.82,2754.36,260436009.0,224184074240.00
20190219,2759.50,2780.78,2737.59,2755.65,288046264.0,247121051648.00
20190220,2761.06,2767.41,2739.98,2761.22,245972521.0,205446922240.00
20190221,2759.94,2794.01,2744.98,2751.80,298649969.0,253033381888.00
20190222,2749.46,2804.23,2736.33,2804.23,301481411.0,264518877184.00
20190225,2838.39,2961.80,2838.39,2961.28,528658596.0,465991434240.00
20190226,2969.10,2995.68,2938.62,2941.52,565557985.0,492396544000.00
20190227,2939.93,2997.49,2924.64,2953.82,474976461.0,411837628416.00
20190228,2950.05,2965.30,2930.20,2940.95,350206607.0,298763943936.00
20190301,2954.40,2994.01,2930.83,2994.01,345786204.0,307337658368.00
20190304,3015.94,3090.80,3006.94,3027.58,525649428.0,480603668480.00
20190305,3019.88,3054.96,3009.45,3054.25,424142520.0,382768545792.00
20190306,3060.43,3103.82,3050.11,3102.10,555006362.0,485478334464.00
20190307,3103.67,3129.94,3074.98,3106.42,583817052.0,525725237248.00
20190308,3038.34,3075.05,2969.58,2969.86,577855488.0,525598261248.00
20190311,2969.08,3028.25,2963.58,3026.99,426213048.0,404368424960.00
20190312,3049.08,3093.39,3029.90,3060.31,511173140.0,487066632192.00
20190313,3062.33,3065.29,3013.93,3026.95,453214618.0,451247308800.00
20190314,3013.60,3041.16,2968.82,2990.68,373141791.0,356240359424.00
20190315,3000.88,3048.12,2999.43,3021.75,341206139.0,344721489920.00
20190318,3027.80,3096.42,3009.51,3096.42,397797171.0,398469595136.00
20190319,3099.90,3113.43,3076.36,3090.97,350908867.0,353216790528.00
20190320,3084.17,3102.52,3053.45,3090.64,358557491.0,349295411200.00
20190321,3094.13,3125.02,3086.85,3101.45,414251172.0,403939819520.00
20190322,3100.73,3107.28,3064.88,3104.15,364848333.0,356678336512.00
20190325,3058.80,3087.00,3041.95,3043.03,380278743.0,375375659008.00
20190326,3057.56,3062.69,2988.49,2997.09,353498030.0,341444820992.00
20190327,3012.26,3022.76,2987.77,3022.72,291390362.0,295075971072.00
20190328,3009.80,3025.78,2991.78,2994.94,288106435.0,289554563072.00
20190329,3000.68,3093.03,2999.99,3090.76,375083008.0,386699624448.00
20190401,3111.66,3176.62,3111.66,3170.36,466124677.0,480085934080.00
20190402,3183.27,3193.27,3164.91,3176.82,447068979.0,462662074368.00
20190403,3159.15,3219.26,3152.33,3216.30,430548623.0,442622050304.00
20190404,3233.69,3254.14,3216.85,3246.57,469117665.0,475156381696.00
20190408,3271.27,3288.45,3210.51,3244.81,504518410.0,506431242240.00
20190409,3240.39,3251.65,3215.70,3239.66,364169994.0,380272967680.00
20190410,3224.64,3264.78,3204.88,3241.93,380134400.0,395669962752.00
20190411,3241.55,3254.13,3185.55,3189.96,353031864.0,360684552192.00
20190412,3184.86,3199.28,3168.04,3188.63,289788989.0,288908967936.00
20190415,3233.46,3253.98,3177.27,3177.79,348809789.0,355666132992.00
20190416,3164.40,3253.60,3153.21,3253.60,357918761.0,360166621184.00
20190417,3250.15,3275.33,3239.80,3263.12,357541806.0,354509881344.00
20190418,3261.07,3271.39,3241.83,3250.20,325539942.0,323508174848.00
20190419,3250.14,3274.34,3226.81,3270.80,315198013.0,315131920384.00
20190422,3278.49,3279.49,3206.88,3215.04,353217372.0,359154286592.00
20190423,3211.87,3231.58,3186.76,3198.59,328361206.0,324870176768.00
20190424,3203.56,3210.65,3156.61,3201.61,274872156.0,278410854400.00
20190425,3190.59,3193.75,3123.03,3123.83,325879132.0,309076099072.00
20190426,3108.16,3129.21,3085.80,3086.40,280873861.0,274776408064.00
20190429,3090.63,3107.76,3050.03,3062.50,292114883.0,289063272448.00
20190430,3052.62,3088.41,3052.62,3078.34,222302515.0,225498136576.00
20190506,2984.73,2986.54,2876.47,2906.46,326972273.0,314336509952.00
20190507,2914.29,2937.28,2889.07,2926.39,253281772.0,245444214784.00
20190508,2873.14,2929.43,2866.70,2893.76,231530516.0,218892615680.00
20190509,2871.20,2888.86,2845.04,2850.95,200041124.0,197446877184.00
20190510,2878.23,2941.45,2838.39,2939.21,282306806.0,274176262144.00
20190513,2905.07,2921.41,2892.17,2903.71,212029891.0,202624122880.00
20190514,2872.83,2909.20,2872.83,2883.61,208345354.0,201223307264.00
20190515,2902.64,2945.39,2902.64,2938.68,230519706.0,226262777856.00
20190516,2933.49,2956.17,2929.06,2955.71,248385700.0,226203074560.00
20190517,2955.77,2956.78,2873.80,2882.30,266301645.0,247875174400.00
20190520,2874.80,2882.63,2838.45,2870.61,209472451.0,199210778624.00
20190521,2867.71,2919.24,2862.49,2905.97,211387023.0,202777772032.00
20190522,2905.52,2912.39,2879.64,2891.70,200026911.0,193629372416.00
20190523,2880.84,2885.14,2846.96,2852.51,197340303.0,192869482496.00
20190524,2847.84,2871.86,2846.02,2852.99,167205489.0,162689318912.00
20190527,2851.28,2898.13,2833.04,2892.38,196720906.0,193768718336.00
20190528,2890.27,2924.04,2887.08,2909.91,223310561.0,227253813248.00
20190529,2894.83,2934.98,2890.66,2914.70,198958817.0,202855038976.00
20190530,2903.43,2907.85,2881.38,2905.80,205758792.0,197105549312.00
20190531,2904.50,2922.91,2895.58,2898.70,195230577.0,191280398336.00
20190603,2901.74,2920.83,2875.90,2890.08,215943557.0,208073326592.00
20190604,2887.64,2888.39,2851.97,2862.28,188463534.0,181118910464.00
20190605,2882.94,2888.77,2858.57,2861.42,181561037.0,175200845824.00
20190606,2862.33,2862.33,2822.18,2827.80,177064407.0,164850548736.00
20190610,2833.01,2861.13,2824.36,2852.13,166585917.0,162489827328.00
20190611,2854.07,2927.43,2854.07,2925.72,260525793.0,254479990784.00
20190612,2917.22,2924.70,2903.88,2909.38,240255775.0,223063949312.00
20190613,2905.29,2918.42,2885.92,2910.74,212957798.0,191748210688.00
20190614,2913.00,2924.32,2879.66,2881.97,215435796.0,194303115264.00
20190617,2880.42,2902.48,2877.39,2887.62,153964964.0,143141634048.00
20190618,2891.09,2898.33,2874.31,2890.16,147705324.0,136935235584.00
20190619,2944.11,2953.34,2916.22,2917.80,230756966.0,225567260672.00
20190620,2917.33,2997.39,2915.09,2987.12,291011543.0,288296534016.00
20190621,2990.37,3010.35,2989.24,3001.98,286973829.0,276662452224.00
20190624,3004.29,3012.83,2994.42,3008.15,210493891.0,211237175296.00
20190625,3004.91,3004.91,2948.99,2982.07,243699241.0,244315078656.00
20190626,2964.61,2986.91,2958.46,2976.28,174449541.0,172516048896.00
20190627,2982.61,3011.54,2981.05,2996.79,195397059.0,208618651648.00
20190628,2992.24,2992.24,2961.22,2978.88,181431521.0,183641767936.00
20190701,3024.62,3045.37,3014.69,3044.90,250840433.0,266541056000.00
20190702,3042.58,3048.48,3033.78,3043.94,214520627.0,229566611456.00
20190703,3031.83,3031.83,3006.32,3015.26,212296172.0,218657996800.00
20190704,3015.68,3024.50,2991.91,3005.25,194415124.0,202266394624.00
20190705,3004.74,3014.85,2990.93,3011.06,156755425.0,163180838912.00
20190708,2997.81,2997.81,2918.72,2933.36,211541258.0,205568819200.00
20190709,2928.82,2937.76,2912.81,2928.23,145110600.0,154251427840.00
20190710,2935.19,2936.75,2908.16,2915.30,135483535.0,141236256768.00
20190711,2928.05,2945.80,2907.89,2917.76,143692524.0,152181407744.00
20190712,2915.34,2938.53,2905.81,2930.55,137794755.0,142918877184.00
20190715,2921.55,2955.00,2886.70,2942.18,167643392.0,176533209088.00
20190716,2938.64,2944.82,2931.29,2937.62,131811748.0,140766396416.00
20190717,2933.02,2942.07,2924.46,2931.69,149631611.0,152162959360.00
20190718,2921.74,2921.74,2901.18,2901.18,149888829.0,149088845824.00
20190719,2909.68,2939.60,2909.68,2924.20,149469553.0,149071216640.00
20190722,2925.79,2927.16,2879.69,2886.97,180674970.0,204289441792.00
20190723,2886.90,2901.36,2883.05,2899.95,129310505.0,148077346816.00
20190724,2907.93,2936.45,2907.79,2923.28,155245763.0,178858098688.00
20190725,2923.19,2937.36,2916.15,2937.36,145684388.0,175356379136.00
20190726,2928.06,2948.33,2924.45,2944.54,139343391.0,158774673408.00
20190729,2943.92,2948.47,2932.98,2941.01,127991849.0,147439140864.00
20190730,2946.26,2965.63,2946.26,2952.34,148316457.0,170866343936.00
20190731,2944.40,2944.40,2926.49,2932.51,141052344.0,164607868928.00
20190801,2920.85,2927.34,2901.75,2908.77,142389811.0,171115642880.00
20190802,2861.33,2872.47,2851.44,2867.84,184888443.0,216327405568.00
20190805,2854.58,2863.69,2821.50,2821.50,167419423.0,196891475968.00
20190806,2776.99,2787.42,2733.92,2777.56,231123722.0,255209226240.00
20190807,2789.02,2792.69,2768.68,2768.68,157716756.0,176475734016.00
20190808,2784.18,2799.69,2782.24,2794.55,149539564.0,178156142592.00
20190809,2805.59,2808.33,2770.48,2774.75,148240292.0,171140333568.00
20190812,2781.98,2814.99,2776.62,2814.99,131563438.0,162523267072.00
20190813,2798.05,2802.04,2790.61,2797.26,130916506.0,153957515264.00
20190814,2824.49,2829.89,2807.72,2808.91,144014643.0,173944881152.00
20190815,2762.34,2815.90,2756.83,2815.80,152772147.0,173670531072.00
20190816,2817.57,2840.32,2811.80,2823.82,148582349.0,186139377664.00
20190819,2835.52,2883.10,2829.85,2883.10,214546678.0,247092215808.00
20190820,2879.08,2892.08,2875.00,2880.00,189677199.0,209774346240.00
20190821,2875.47,2885.59,2872.56,2880.33,159019663.0,183187275776.00
20190822,2887.66,2888.50,2867.55,2883.44,149206211.0,169662169088.00
20190823,2885.15,2902.46,2878.74,2897.43,159156828.0,192567132160.00
20190826,2851.02,2870.49,2849.24,2863.57,169895363.0,191036669952.00
20190827,2879.51,2919.64,2879.41,2902.19,208141804.0,230999687168.00
20190828,2901.63,2905.43,2887.01,2893.76,183097897.0,201805053952.00
20190829,2896.00,2898.61,2878.59,2890.92,178613084.0,196332765184.00
20190830,2907.38,2914.58,2874.10,2886.24,193959956.0,224751173632.00
20190902,2886.94,2928.48,2883.68,2924.11,202786816.0,226043691008.00
20190903,2925.94,2930.15,2915.20,2930.15,189001216.0,225070153728.00
20190904,2927.75,2957.41,2925.88,2957.41,225495900.0,251212693504.00
20190905,2972.66,3015.84,2972.66,2985.86,305438700.0,340200652800.00
20190906,2996.62,2999.94,2981.60,2999.60,216826040.0,258318745600.00
20190909,3023.78,3026.24,3005.70,3024.74,243377746.0,286236540928.00
20190910,3027.41,3027.41,3005.38,3021.20,240012943.0,275321749504.00
20190911,3029.93,3030.56,3004.22,3008.81,229837353.0,263389560832.00
20190912,3016.63,3033.47,3005.20,3031.24,196968694.0,224576028672.00
20190916,3041.92,3042.93,3020.05,3030.75,221878968.0,237442269184.00
20190917,3023.71,3023.71,2970.57,2978.12,223338066.0,237738934272.00
20190918,2984.08,2996.40,2982.40,2985.66,168046694.0,199953629184.00
20190919,2992.92,2999.28,2975.40,2999.28,162690611.0,193206550528.00
20190920,3004.81,3011.34,2996.19,3006.45,182145311.0,218390593536.00
20190923,2998.40,2998.40,2960.83,2977.08,168139448.0,199130546176.00
20190924,2979.47,3002.90,2973.76,2985.34,163902761.0,206245806080.00
20190925,2977.67,2977.67,2955.43,2955.43,168543140.0,203782750208.00
20190926,2964.48,2970.03,2928.26,2929.09,188932547.0,216277565440.00
20190927,2929.49,2939.08,2920.93,2932.17,132905779.0,153311002624.00
20190930,2927.92,2936.48,2905.19,2905.19,116646810.0,142591705088.00
20191008,2905.76,2933.02,2905.76,2913.57,125535816.0,151980785664.00
20191009,2902.07,2924.86,2891.54,2924.86,130424146.0,150940237824.00
20191010,2923.71,2949.24,2918.23,2947.71,134239754.0,157159981056.00
20191011,2954.82,2980.79,2943.01,2973.66,161203743.0,182747398144.00
20191014,2993.96,3026.38,2989.81,3007.88,208614810.0,221201760256.00
20191015,3005.66,3005.66,2986.30,2991.05,155376906.0,169531932672.00
20191016,2992.61,3010.42,2975.92,2978.71,149885491.0,166791544832.00
20191017,2979.99,2986.72,2969.57,2977.33,122527611.0,136051253248.00
20191018,2982.34,2987.20,2933.24,2938.14,149990676.0,162018279424.00
20191021,2933.90,2940.32,2917.69,2939.62,132475105.0,145685889024.00
20191022,2945.60,2954.64,2934.39,2954.38,117482045.0,130381742080.00
20191023,2952.97,2957.30,2934.63,2941.62,123812884.0,139653644288.00
20191024,2944.01,2953.04,2927.06,2940.92,126540288.0,141667237888.00
20191025,2940.47,2958.24,2920.52,2954.93,136860703.0,160224083968.00
20191028,2958.69,2980.13,2956.96,2980.05,173731471.0,198817005568.00
20191029,2979.04,2979.04,2954.18,2954.18,166110054.0,195288088576.00
20191030,2949.46,2953.30,2934.83,2939.32,158798111.0,181529493504.00
20191031,2944.84,2946.75,2923.52,2929.06,161571482.0,181801943040.00
20191101,2924.34,2959.83,2917.15,2958.20,159907369.0,175630843904.00
20191104,2964.58,2983.06,2964.58,2975.49,167248364.0,188710092800.00
20191105,2977.70,3008.31,2968.03,2991.56,179891589.0,203691622400.00
20191106,2992.04,2995.56,2969.72,2978.60,165263544.0,183985242112.00
20191107,2978.15,2988.95,2969.12,2978.71,136952678.0,155834875904.00
20191108,2993.98,2998.76,2962.84,2964.18,149742111.0,173867220992.00
20191111,2949.96,2949.96,2906.77,2909.97,157916109.0,166285148160.00
20191112,2913.00,2918.30,2891.51,2914.82,129729157.0,139060723712.00
20191113,2913.02,2913.86,2893.97,2905.24,129765837.0,146943639552.00
20191114,2907.74,2917.37,2899.62,2909.87,129145446.0,151576182784.00
20191115,2911.35,2917.83,2891.20,2891.34,135519468.0,152576393216.00
20191118,2889.55,2911.38,2884.09,2909.20,124433172.0,144677421056.00
20191119,2904.28,2933.99,2902.86,2933.99,135417600.0,155770748928.00
20191120,2928.11,2930.49,2907.42,2911.05,137357527.0,158543200256.00
20191121,2902.55,2910.36,2891.53,2903.64,123458611.0,139851202560.00
20191122,2906.24,2925.02,2873.99,2885.29,158623365.0,180593836032.00
20191125,2885.61,2906.61,2880.65,2906.17,178587423.0,174234583040.00
20191126,2912.52,2915.04,2897.93,2907.06,170004664.0,165496766464.00
20191127,2905.40,2914.49,2893.42,2903.20,133862205.0,137449701376.00
20191128,2902.36,2909.84,2883.43,2889.69,119522468.0,122616545280.00
20191129,2885.97,2892.39,2858.58,2871.98,122612972.0,140371312640.00
20191202,2874.45,2888.89,2870.24,2875.81,128755804.0,139351769088.00
20191203,2869.88,2884.86,2857.32,2884.70,123778744.0,135278608384.00
20191204,2876.91,2882.50,2869.42,2878.12,125543649.0,135879221248.00
20191205,2886.52,2902.00,2885.08,2899.47,143163095.0,159736594432.00
20191206,2902.28,2912.01,2894.75,2912.01,134128876.0,149507325952.00
20191209,2914.46,2919.59,2905.25,2914.48,160796529.0,174546485248.00
20191210,2908.94,2919.20,2902.79,2917.32,170124001.0,180617297920.00
20191211,2922.60,2928.26,2915.00,2924.42,165541089.0,175716089856.00
20191212,2926.34,2926.34,2913.48,2915.70,151760804.0,166044155904.00
20191213,2937.78,2969.98,2935.85,2967.68,211978588.0,234036543488.00
20191216,2970.97,2984.64,2958.71,2984.39,211862118.0,237666762752.00
20191217,2985.26,3039.38,2982.50,3022.42,293032264.0,302090911744.00
20191218,3021.47,3033.23,3011.72,3017.04,244089692.0,259173629952.00
20191219,3017.15,3021.42,3007.99,3017.07,208624271.0,220688285696.00
20191220,3019.64,3027.48,3002.26,3004.94,215075758.0,223305039872.00
20191223,2999.04,3009.34,2960.43,2962.75,205716623.0,218484277248.00
20191224,2965.83,2983.82,2960.68,2982.68,163030252.0,167366672384.00
20191225,2980.43,2988.29,2970.66,2981.88,175654031.0,189608558592.00
20191226,2981.25,3007.36,2980.40,3007.36,182440428.0,195586080768.00
20191227,3006.85,3036.11,3003.63,3005.04,247102771.0,258118746112.00
20191230,2998.17,3041.40,2983.34,3040.02,248066540.0,267382996992.00
20191231,3036.39,3051.68,3030.51,3050.12,217429012.0,226763997184.00
20200102,3066.34,3098.10,3066.34,3085.20,292470211.0,327197130752.00
20200103,3089.02,3093.82,3074.52,3083.79,261496668.0,289991720960.00
20200106,3070.91,3107.20,3065.31,3083.41,312575836.0,331182538752.00
20200107,3085.49,3105.45,3084.33,3104.80,276583117.0,288159236096.00
20200108,3094.24,3094.24,3059.13,3066.89,297872548.0,306517409792.00
20200109,3082.64,3097.33,3080.13,3094.88,243435643.0,271716024320.00
20200110,3102.29,3105.22,3081.40,3092.29,210442465.0,241555668992.00
20200113,3091.49,3115.57,3075.38,3115.57,210621010.0,258524053504.00
20200114,3120.67,3127.17,3105.61,3106.82,229973770.0,271542435840.00
20200115,3103.18,3107.94,3082.04,3090.04,202313032.0,232913453056.00
20200116,3095.73,3096.37,3070.88,3074.08,203375473.0,236843352064.00
20200117,3081.46,3091.95,3067.25,3075.50,190304297.0,242273042432.00
20200120,3082.11,3096.31,3070.48,3095.79,210493338.0,271122448384.00
20200121,3085.79,3085.79,3051.23,3052.14,234830746.0,286268096512.00
20200122,3038.49,3069.25,3006.27,3060.75,223852872.0,278456926208.00
20200123,3037.95,3045.04,2955.35,2976.53,272763228.0,327490371584.00
20200203,2716.70,2766.58,2716.70,2746.61,215912100.0,257019592704.00
20200204,2685.27,2786.16,2685.27,2783.29,364046213.0,374068477952.00
20200205,2792.37,2842.74,2778.86,2818.09,309761823.0,349184131072.00
20200206,2826.89,2876.59,2807.61,2866.51,316392141.0,358582583296.00
20200207,2858.93,2875.96,2838.77,2875.96,309479649.0,362384162816.00
